id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,Price_avg,True_price,Predict_price,errors
34096795,-73.99486,40.75566,11,11,2,21,Manhattan,Private room,4,1,1,2,Real Bed,1,1,100,0,1,0,1.8733,within an hour,3,0.92,0,Hell's Kitchen,370,,,3.965,18.283,13.1,10.243,2.769,14.486,20.421,19.443,20.604,23.495,23.278,14.232,3.737,8.49,1.1,3.375,1.587,0.895,4.994,1.525,1.133,3.172,5.473,5.645,1.675,2.92,4.269,4.511,1.095,69.476,6.377,0.717,0.496,5.138,1.633,2.335,3.162,1.522,242.229,1.339,0.395,0.469,0.594,0.247,0.273,0.295,0,1,0,0,0,92.5,1,92.5,370,197.95473,-172.04527282714844
11164714,-73.95379,40.71617,2,2,0,11,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,1,51,96,1,0,0,0.9601,within an hour,3,1,1,Williamsburg,350,,,7.76,21.002,9.876,5.789,4.015,16.286,21.324,14.047,15.066,17.959,17.987,13.109,7.067,8.216,4.504,7.437,5.425,5.435,5.022,4.517,6.703,6.512,3.817,4.775,4.106,3.947,8.493,3.622,4.763,73.816,10.186,4.905,5.366,4.978,5.633,4.078,7.448,5.106,246.547,5.252,0.289,0.378,0.426,0.446,0.47,0.591,1,0,0,0,0,87.5,0,87.5,350,198.25323,-151.74676513671875
29588371,-73.97131,40.75503,3,9,2,20,Manhattan,Private room,5,1,1,3,Real Bed,2,8,100,0,1,0,1.1501,within a day,1,1,1,Midtown East,399,,,3.352,17.438,11.127,9.952,3.471,13.264,18.989,18.612,19.576,22.467,22.551,15.231,2.782,9.571,1.375,2.934,0.895,1.241,5.861,0.556,2.711,2.156,5.824,6.302,2.191,3.584,3.997,4.928,0.947,69.496,5.885,1.809,1.502,5.963,1.092,0.513,2.904,0.63,242.252,0.838,0.237,0.339,0.565,0.044,0.099,0.206,0,1,0,0,0,79.8,1,79.8,399,287.64658,-111.35342407226562
30908379,-73.9425,40.80239,3,16,1,6,Manhattan,Entire home/apt,6,2,3,4,Real Bed,1,12,100,1,0,0,2.4892,within an hour,3,1,0,East Harlem,155,,,2.9,11.64,11.043,15.39,9.2,7.688,13.756,23.096,23.631,26.453,27.147,20.955,3.109,15.238,6.968,3.506,5.427,6.023,11.592,6.246,6.447,3.726,11.619,12.086,7.889,9.327,2.998,10.726,6.417,64.246,1.784,7.17,6.447,11.708,5.289,6.067,3.785,5.685,236.949,5.736,0.425,0.456,0.601,0.119,0.214,0.282,0,1,0,0,0,25.83333333,1,25.833333333333332,155,337.19513,182.19512939453125
35000981,-73.94232,40.71779,1,12,0,6,Brooklyn,Entire home/apt,14,2,6,8,Real Bed,1,0,0,1,0,0,0.9601,within an hour,3,0.7,1,Williamsburg,695,,,7.797,20.585,8.897,6.254,4.857,15.758,20.633,13.914,14.783,17.671,17.909,13.989,7.066,9.184,5.01,7.542,5.698,5.822,6,4.87,7.183,6.561,4.796,5.757,4.762,4.805,8.574,4.596,5.178,73.651,10.124,5.462,5.822,5.959,5.899,4.297,7.594,5.399,246.356,5.571,0.387,0.667,0.788,0.158,0.178,0.222,1,0,0,0,0,49.64285714,1,49.642857142857146,695,558.2198,-136.78021240234375
27132152,-73.94114,40.80603,5,15,1,6,Manhattan,Entire home/apt,6,2.5,3,3,Real Bed,1,24,100,1,0,0,2.4892,within a few hours,2,0.91,0,East Harlem,275,,,3.262,11.224,11.216,15.807,9.609,7.327,13.433,23.476,23.991,26.808,27.529,21.358,3.51,15.637,7.374,3.868,5.83,6.418,11.998,6.658,6.801,4.131,12.036,12.498,8.297,9.736,3.29,11.141,6.823,63.844,1.811,7.568,6.839,12.116,5.689,6.486,4.138,6.092,236.544,6.138,0.365,0.414,0.824,0.065,0.067,0.096,0,1,0,0,0,45.83333333,1,45.833333333333336,275,384.1657,109.16571044921875
4227161,-73.95184,40.68542,1,8,1,1,Brooklyn,Entire home/apt,16,4,7,11,Real Bed,1,118,93,1,0,0,1.7837,within a few hours,2,1,0,Bedford-Stuyvesant,1050,,,11.169,24.273,11.139,2.678,6.34,19.418,24.122,10.833,12.092,14.967,14.688,11.478,10.485,7.829,7.597,10.823,8.733,8.638,6.014,7.783,9.743,9.921,4.486,5.322,6.967,6.213,11.884,5.023,7.958,77.236,13.609,7.895,8.489,5.876,8.942,7.446,10.815,8.405,249.964,8.527,0.489,0.567,0.617,0.104,0.108,0.254,1,0,0,0,0,65.625,1,65.625,1050,630.4253,-419.57470703125
21047121,-73.97892,40.74685,1,13,1,23,Manhattan,Entire home/apt,16,3.5,4,9,Real Bed,10,41,88,1,0,0,1.1501,within a few hours,2,1,0,Murray Hill,1177,,,4.346,18.532,11.665,9.075,2.362,14.376,20.083,18,19.077,21.97,21.888,14.118,3.841,8.463,0.59,3.864,1.631,1.438,4.749,0.67,2.717,3.209,4.747,5.194,1.111,2.473,4.909,3.834,0.757,70.415,6.887,1.114,1.359,4.851,1.83,1.063,3.773,1.307,243.175,1.369,0.279,0.564,0.575,0.107,0.17,0.221,0,1,0,0,0,73.5625,1,73.5625,1177,936.3829,-240.61712646484375
6892731,-73.95674,40.58804,2,7,0,0,Brooklyn,Entire home/apt,8,1,2,7,Real Bed,1,14,90,1,0,0,0.4889,within an hour,3,1,0,Sheepshead Bay,120,1080,,21.933,34.971,19.496,8.687,16.242,29.958,34.085,5.242,7.643,9.087,6.179,11.82,21.276,13.475,18.041,21.543,19.367,19.149,14.686,18.394,20.003,20.692,13.605,13.834,17.247,16.091,22.606,14.528,18.487,88.061,24.412,18.215,18.914,14.505,19.573,18.176,21.499,19.036,260.797,19.124,0.253,0.812,1.223,0.082,0.295,0.299,1,0,0,0,0,15,1,15.0,120,231.73598,111.73597717285156
5927152,-73.99087,40.73101,7,8,1,19,Manhattan,Private room,4,1,1,2,Real Bed,1,0,0,0,1,0,1.1773,,0,0,0,East Village,300,,,6.307,20.554,12.683,7.495,0.545,16.392,22.042,16.846,18.129,21.008,20.62,12.102,5.85,6.484,2.032,5.786,3.567,3.138,2.753,2.677,3.849,5.219,2.78,3.166,1.127,0.562,6.795,1.835,2.568,72.203,8.837,2.08,2.823,2.841,3.743,2.98,5.65,3.27,244.96,3.269,0.108,0.166,0.415,0.327,0.356,0.363,0,1,0,0,0,75,0,75.0,300,198.67456,-101.325439453125
9594892,-74.00746,40.72468,4,6,1,19,Manhattan,Entire home/apt,4,2,2,2,Real Bed,1,2,100,1,0,0,1.7097,,0,0,0,Hudson Square,450,,,7.484,21.811,14.143,7.305,1.093,17.795,23.526,16.964,18.425,21.272,20.597,10.727,7.121,5.03,3.263,6.92,4.801,4.244,1.391,4.03,4.496,6.501,2.2,2.08,2.361,1.014,7.861,1.395,3.812,72.966,9.959,3.087,3.849,1.534,4.947,4.466,6.736,4.547,245.703,4.493,0.226,0.358,0.434,0.181,0.286,0.32,0,1,0,0,0,112.5,0,112.5,450,340.81473,-109.18527221679688
9052018,-73.9503,40.78972,1,14,1,15,Manhattan,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,1.0669,,0,0,0,East Harlem,195,800,,1.599,13.194,10.77,13.906,7.654,9.158,15.122,21.837,22.474,25.321,25.871,19.415,1.595,13.707,5.426,2.165,3.894,4.511,10.047,4.694,5.075,2.192,10.065,10.534,6.343,7.779,2.059,9.171,4.876,65.641,2.234,5.647,4.94,10.161,3.767,4.519,2.476,4.142,238.366,4.202,0.257,0.455,0.779,0.14,0.162,0.177,0,1,0,0,0,97.5,0,97.5,195,89.13305,-105.86695098876953
19681256,-74.00163,40.71938,10,4,1,17,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,0,0,1,0,0,1.6704,,0,0,0,Chinatown,550,,,7.828,22.113,13.741,6.563,1.323,17.972,23.603,16.202,17.658,20.505,19.846,10.523,7.404,4.932,3.547,7.287,5.099,4.609,1.21,4.243,5.051,6.774,1.482,1.606,2.616,1.181,8.268,0.628,4.095,73.531,10.34,3.476,4.246,1.274,5.264,4.554,7.128,4.816,246.278,4.795,0.02,0.137,0.205,0.347,0.448,0.45,0,1,0,0,0,137.5,0,137.5,550,242.70813,-307.2918701171875
6575471,-73.99915,40.72911,8,8,1,19,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,34,93,1,0,0,2.282,,0,0,0,Greenwich Village,350,,,6.746,21.051,13.396,7.491,0.245,16.977,22.682,17.007,18.372,21.239,20.72,11.525,6.345,5.856,2.478,6.198,4.029,3.516,2.152,3.214,3.971,5.719,2.522,2.695,1.553,0.168,7.171,1.569,3.029,72.44,9.249,2.377,3.147,2.266,4.188,3.617,6.033,3.758,245.19,3.723,0.376,0.491,0.502,0.241,0.267,0.277,0,1,0,0,0,87.5,0,87.5,350,241.70206,-108.29794311523438
34716458,-73.96904,40.75613,3,14,2,19,Manhattan,Entire home/apt,7,1,3,4,Real Bed,5,2,100,1,0,0,1.1501,within an hour,3,1,0,Midtown East,499,,,3.221,17.248,10.958,10.074,3.688,13.052,18.767,18.663,19.601,22.491,22.612,15.442,2.622,9.788,1.602,2.831,0.939,1.39,6.075,0.782,2.843,2.003,6.011,6.504,2.413,3.799,3.894,5.123,1.163,69.371,5.742,2.03,1.686,6.175,1.115,0.549,2.824,0.737,242.126,0.954,0.158,0.266,0.688,0.158,0.18,0.211,0,1,0,0,0,71.28571429,1,71.28571428571429,499,344.3218,-154.67819213867188
29875137,-73.98285,40.72753,1,18,1,19,Manhattan,Entire home/apt,3,2,1,2,Real Bed,1,3,100,1,0,0,1.1773,within a few hours,2,1,0,East Village,399,,,6.517,20.628,12.047,6.981,1.274,16.33,21.863,16.19,17.427,20.31,19.999,12.217,5.988,6.721,2.377,6.037,3.801,3.493,3.03,2.843,4.411,5.358,2.636,3.244,1.617,1.229,7.078,1.81,2.851,72.57,9.059,2.574,3.248,3.075,3.996,2.932,5.938,3.48,245.33,3.526,0.394,0.653,0.747,0.054,0.063,0.17,0,1,0,0,0,133,1,133.0,399,202.65479,-196.34521484375
10016503,-73.98276,40.74906,8,17,1,23,Manhattan,Entire home/apt,6,1,3,3,Real Bed,1,3,80,1,0,0,9.9753,within a few hours,2,0.92,0,Murray Hill,165,,,4.188,18.45,12.006,9.352,2.37,14.378,20.146,18.353,19.451,22.344,22.229,14.136,3.74,8.447,0.226,3.675,1.447,1.112,4.765,0.623,2.318,3.111,4.89,5.267,1.061,2.497,4.7,3.954,0.458,70.177,6.721,0.748,0.969,4.878,1.627,1.288,3.556,1.153,242.936,1.152,0.336,0.433,0.441,0.064,0.115,0.202,0,1,0,0,0,27.5,0,27.5,165,269.8092,104.8092041015625
9885815,-73.99677,40.74192,9,7,1,22,Manhattan,Entire home/apt,2,1,1,1,Real Bed,1,0,0,1,0,0,1.73,,0,0,0,Chelsea,85,,,5.366,19.696,13.144,8.794,1.235,15.738,21.55,18.15,19.409,22.292,21.93,12.83,5.021,7.108,1.225,4.803,2.706,2.127,3.506,2.042,2.567,4.409,3.942,4.121,0.6,1.386,5.753,2.98,1.747,71.009,7.844,0.969,1.732,3.641,2.841,2.657,4.622,2.476,243.76,2.399,0.135,0.258,0.349,0.045,0.246,0.281,0,1,0,0,0,42.5,0,42.5,85,202.29097,117.29096984863281
28426648,-73.99943,40.72345,12,4,1,19,Manhattan,Entire home/apt,6,2,4,3,Real Bed,1,30,99,1,0,0,1.7097,within a few hours,2,1,1,Soho,800,,,7.339,21.625,13.49,6.909,0.839,17.496,23.148,16.482,17.89,20.748,20.165,10.997,6.916,5.379,3.057,6.799,4.61,4.121,1.647,3.757,4.599,6.287,1.897,2.095,2.127,0.694,7.782,0.954,3.606,73.07,9.852,2.993,3.762,1.733,4.775,4.087,6.642,4.327,245.82,4.306,0.175,0.231,0.341,0.322,0.357,0.393,0,1,0,0,0,133.3333333,1,133.33333333333334,800,600.4359,-199.5640869140625
1260727,-73.99168,40.74119,6,12,1,23,Manhattan,Entire home/apt,5,2,3,4,Real Bed,1,4,100,1,0,0,1.73,within a few hours,2,1,0,Flatiron District,350,3500,13500,5.264,19.569,12.714,8.613,1.247,15.53,21.293,17.881,19.103,21.989,21.687,12.991,4.865,7.295,0.998,4.721,2.547,2.045,3.626,1.772,2.735,4.241,3.888,4.171,0.165,1.385,5.708,2.93,1.549,71.074,7.774,0.947,1.701,3.746,2.705,2.308,4.565,2.282,243.83,2.24,0.197,0.211,0.453,0.151,0.197,0.251,0,1,0,0,0,70,1,70.0,350,573.56134,223.56134033203125
2447138,-74.00715,40.72023,10,6,1,18,Manhattan,Entire home/apt,4,2,2,2,Real Bed,2,10,100,1,0,0,1.7097,,0,0,0,Tribeca,450,2713,9575,7.92,22.237,14.185,6.851,1.44,18.171,23.858,16.54,18.032,20.871,20.149,10.329,7.535,4.67,3.668,7.364,5.217,4.683,0.957,4.409,4.985,6.911,1.743,1.588,2.747,1.324,8.318,1.045,4.219,73.458,10.409,3.53,4.297,1.078,5.371,4.79,7.187,4.951,246.197,4.909,0.104,0.175,0.301,0.196,0.297,0.383,0,1,0,0,0,112.5,0,112.5,450,334.98114,-115.01885986328125
9367923,-73.99726,40.73294,13,4,1,19,Manhattan,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,2.282,a few days or more,0,0,0,Greenwich Village,249,,,6.292,20.6,13.206,7.846,0.235,16.542,22.269,17.295,18.618,21.491,21.037,11.967,5.895,6.285,2.027,5.743,3.578,3.062,2.597,2.776,3.555,5.27,2.943,3.15,1.109,0.387,6.717,1.982,2.579,72.008,8.794,1.924,2.694,2.716,3.735,3.216,5.579,3.31,244.76,3.271,0.281,0.479,0.486,0.214,0.244,0.426,0,1,0,0,0,124.5,0,124.5,249,127.12009,-121.87991333007812
4871966,-73.94021,40.71396,1,12,0,3,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,2,9,91,1,0,0,0.9672,,0,0,0,Williamsburg,225,,,8.255,20.961,8.854,5.933,5.166,16.098,20.897,13.455,14.322,17.211,17.454,13.889,7.524,9.216,5.435,8.003,6.155,6.268,6.155,5.318,7.617,7.021,4.878,5.851,5.15,5.104,9.034,4.766,5.619,74.081,10.574,5.878,6.258,6.101,6.356,4.755,8.056,5.854,246.78,6.024,0.229,0.331,0.692,0.221,0.224,0.336,1,0,0,0,0,112.5,0,112.5,225,123.82084,-101.17916107177734
8052243,-73.95274,40.71062,5,3,0,6,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,3,100,1,0,0,0.9672,,0,0,0,Williamsburg,250,1400,,8.384,21.574,9.974,5.214,4.378,16.82,21.783,13.438,14.485,17.378,17.371,12.81,7.69,8.097,5.062,8.059,6.033,6.022,5.105,5.115,7.259,7.135,3.778,4.755,4.605,4.294,9.115,3.742,5.346,74.433,10.808,5.442,5.935,5.039,6.241,4.696,8.067,5.712,247.163,5.853,0.266,0.421,0.436,0.221,0.485,0.491,1,0,0,0,0,125,0,125.0,250,132.63795,-117.36204528808594
32049360,-73.95067,40.64222,2,4,1,0,Brooklyn,Entire home/apt,12,3,4,7,Real Bed,10,9,96,1,0,0,0.8373,within an hour,3,0.9,0,,190,,,15.956,28.952,14.261,3.051,10.609,23.987,28.343,6.769,8.615,11.288,10.254,10.592,15.281,9.49,12.21,15.591,13.455,13.295,9.472,12.49,14.27,14.71,8.153,8.623,11.479,10.464,16.655,8.989,12.621,82.041,18.41,12.44,13.098,9.297,13.663,12.213,15.567,13.125,254.766,13.229,0.315,0.351,0.963,0.222,0.294,0.412,1,0,0,0,0,15.83333333,1,15.833333333333334,190,361.35468,171.35467529296875
21321503,-73.90034,40.87666,1,4,2,0,Bronx,Entire home/apt,10,3,4,5,Real Bed,6,33,86,1,0,0,0.7275,within an hour,3,1,0,Kingsbridge Heights,210,,,11.677,2.657,16.031,24.193,18.155,3.5,7.736,31.021,31.145,33.811,35.084,29.859,12.053,24.119,15.917,12.256,14.365,14.913,20.534,15.222,15.039,12.682,20.607,21.059,16.845,18.287,11.407,19.71,15.366,56.204,9.299,16.071,15.319,20.658,14.21,15.051,12.472,14.641,228.68,14.672,0.45,0.831,0.891,0.272,0.307,0.465,0,0,0,0,1,21,1,21.0,210,376.3169,166.31689453125
30020439,-73.94712,40.67152,1,12,1,0,Brooklyn,Private room,6,1,3,3,Real Bed,6,0,0,0,1,0,0.9147,within an hour,3,1,0,Crown Heights,600,,,12.754,25.697,11.741,2.021,7.836,20.769,25.287,9.274,10.627,13.483,13.1,11.326,12.064,8.45,9.182,12.415,10.329,10.23,7.232,9.379,11.316,11.506,5.741,6.463,8.531,7.703,13.475,6.404,9.55,78.787,15.18,9.468,10.074,7.078,10.538,9.039,12.409,10.001,251.505,10.122,0.338,0.48,0.504,0.018,0.022,0.126,1,0,0,0,0,100,1,100.0,600,221.03221,-378.96778869628906
21649171,-73.91453,40.69168,0,3,0,0,Queens,Entire home/apt,9,2.5,3,5,Real Bed,1,1,100,1,0,0,0.9855,,0,0,0,Bushwick,500,,,11.331,23.06,8.195,5.49,8.225,17.951,22.075,10.567,11.189,14.06,14.626,14.65,10.577,10.967,8.722,11.142,9.41,9.553,8.65,8.599,10.907,10.129,7.163,8.107,8.389,8.137,12.141,7.404,8.907,76.639,13.503,9.155,9.548,8.547,9.607,8.003,11.226,9.118,249.247,9.295,0.615,0.691,0.891,0.412,0.429,0.436,0,0,1,0,0,55.55555556,0,55.55555555555556,500,237.23497,-262.76502990722656
18638985,-73.9578,40.71353,1,3,1,12,Brooklyn,Entire home/apt,7,1.5,4,4,Real Bed,2,9,93,1,0,0,0.9672,within a few hours,2,1,1,Williamsburg,175,,,8.006,21.378,10.282,5.431,3.846,16.69,21.758,13.895,14.98,17.872,17.808,12.662,7.329,7.796,4.562,7.658,5.589,5.545,4.672,4.654,6.755,6.759,3.415,4.382,4.08,3.764,8.719,3.287,4.866,74.107,10.461,4.929,5.442,4.618,5.797,4.282,7.653,5.264,246.846,5.396,0.427,0.544,0.575,0.027,0.188,0.431,1,0,0,0,0,25,0,25.0,175,321.7739,146.77389526367188
378460,-73.99046,40.75643,12,3,2,20,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,12,93,1,0,0,9.9753,a few days or more,0,0.47,0,Hell's Kitchen,200,,,3.694,18.025,12.745,10.257,2.905,14.172,20.082,19.365,20.486,23.379,23.223,14.489,3.419,8.751,0.947,3.117,1.215,0.526,5.2,1.193,1.275,2.839,5.584,5.817,1.704,3.053,4.054,4.624,0.779,69.377,6.149,0.754,0.119,5.338,1.278,1.996,2.926,1.142,242.133,0.96,0.115,0.28,0.36,0.122,0.256,0.314,0,1,0,0,0,50,1,50.0,200,301.92093,101.92092895507812
9776054,-73.94689,40.68581,0,8,1,1,Brooklyn,Entire home/apt,12,2,3,6,Real Bed,3,33,93,1,0,0,1.7837,,0,0,0,,800,,,11.186,24.139,10.766,2.966,6.567,19.245,23.879,10.698,11.886,14.768,14.592,11.878,10.489,8.244,7.722,10.859,8.805,8.742,6.356,7.867,9.889,9.937,4.826,5.684,7.131,6.446,11.917,5.318,8.062,77.199,13.6,8.042,8.612,6.223,9.014,7.49,10.863,8.48,249.916,8.609,0.668,0.702,0.829,0.117,0.203,0.349,1,0,0,0,0,66.66666667,1,66.66666666666667,800,370.13452,-429.865478515625
